"","V1","V2","V3"
"501",0.0789809077978134,0.292813628911972,0.628205478191376
"502",0.0808458924293518,0.291250348091125,0.627903759479523
"503",0.0826389715075493,0.291586071252823,0.62577497959137
"504",0.0765635296702385,0.293318867683411,0.630117654800415
"505",0.0799946486949921,0.292362332344055,0.627643048763275
"506",0.0826532170176506,0.291503995656967,0.625842809677124
"507",0.0784677639603615,0.29227215051651,0.629260063171387
"508",0.0750922486186028,0.292089760303497,0.632817924022675
"509",0.0785654112696648,0.291193097829819,0.630241453647614
"510",0.0794283822178841,0.290750235319138,0.629821360111237
"511",0.07816082239151,0.290632456541061,0.631206691265106
"512",0.0817266777157784,0.293304800987244,0.624968588352203
